paper_id,title,year,authors,venue,url,abstract,abstract_clean
9ee686eaaf7f73e5f4d600021c4b9343ef1c312c,Spatio-Temporal Advanced Persistent Threat Detection and Correlation for Cyber-Physical Power Systems Using Enhanced GC-LSTM,2025,Alfan Presekal; Alexandru Ştefanov; Ioannis Semertzis; Peter Palensky,IEEE Transactions on Smart Grid,https://www.semanticscholar.org/paper/9ee686eaaf7f73e5f4d600021c4b9343ef1c312c,"Electrical power grids are vulnerable to cyber attacks, as seen in Ukraine in 2015, 2016, and 2022. These cyber attacks are classified as Advanced Persistent Threats (APTs) with potential disastrous consequences such as a total blackout. However, state-of-the-art intrusion detection systems are inadequate for APT detection owing to their stealthy nature and long-lasting persistence. Furthermore, they are ineffective as they focus on individual anomaly instances and overlook the correlation between attack instances. Therefore, this research proposes a novel method for spatio-temporal APT detection and correlation for cyber-physical power systems. It provides online situational awareness for power system operators to pinpoint system-wide anomaly locations in near real-time and preemptively mitigate APTs at an early stage before causing adverse impacts. We propose an Enhanced Graph Convolutional Long Short-Term Memory (EGC-LSTM) by using sequential and neural network filters to improve APT detection, correlation, and prediction. Control center and substation communication traffic is used to determine cyber anomalies using semi-supervised deep packet inspection and software-defined networking. Power grid circuit breaker status is used to determine physical anomalies. Cyber-physical anomalies are correlated in cyber-physical system integration matrix and EGC-LSTM. The EGC-LSTM outperforms existing state-of-the-art spatio-temporal deep learning models, achieving the lowest mean square error.",electrical power grid vulnerable attack see ukraine attack classify advance persistent threat apts potential disastrous consequence total blackout state-of-the-art intrusion system inadequate apt owe stealthy nature long-lasting persistence ineffective individual anomaly instance overlook correlation instance propose spatio-temporal apt correlation cyber-physical power system provide online situational awareness power operator pinpoint system-wide anomaly location near real-time preemptively mitigate apts early stage cause adverse impact enhance graph convolutional long short-term memory egc-lstm sequential neural filter apt correlation prediction control center substation communication traffic determine anomaly semi-supervised deep packet inspection software-defined network power grid circuit breaker status determine physical anomaly cyber-physical anomaly correlate cyber-physical integration matrix egc-lstm egc-lstm outperform state-of-the-art spatio-temporal deep learn model achieve lowest mean square error
399e952b3f6d2af8bf2ec5df175d50415935ed73,Towards Proactive Cybersecurity in Smart Grids: Behavioral Advanced Persistent Threat Detection via Adversarial and Autoencoder Architectures,2025,Lahcen Hassine; Yassine Loukili; H. Chaibi; Younes Ledmaoui; R. Saadane; A. Chehri,International Conference on Wireless Networks and Mobile Communications,https://www.semanticscholar.org/paper/399e952b3f6d2af8bf2ec5df175d50415935ed73,"Smart grids are confronted with growing cybersecurity threats by Advanced Persistent Threats (APTs) targeting vulnerabilities of cyber-physical systems with stealthy, multi-stage attacks. Conventional signature-based rule-driven detection mechanisms cannot detect these advanced threats. This paper presents an active behavior detection system using Generative Adversarial Networks and Autoencoders for benign network behavior modeling and anomaly detection characteristic of APTs. Tested on actual smart grid data, our hybrid solution is 96.5 % accurate and has an $\text{F 1}$-score of $\text{96.59 \%}$, surpassing baseline MLPs and state-of-the-art techniques. The main innovations are adversarial training for generating attack patterns and Autoencoder reconstruction for anomaly detection. Experiments show the framework's robustness to stealthy APTs with few false positives. This research propels adaptive defense technologies for critical infrastructure, bridging the gaps in scalability and dynamic threat modeling.",smart grid confront grow cybersecurity threat advance persistent threat apts target vulnerability cyber-physical system stealthy multi-stage attack conventional signature-based rule-driven mechanism cannot advance threat present active behavior generative adversarial network autoencoders benign behavior model anomaly characteristic apts test actual smart grid hybrid accurate text score text surpass baseline mlps state-of-the-art technique innovation adversarial train generate pattern autoencoder reconstruction anomaly experiment robustness stealthy apts false positive propel adaptive technology infrastructure bridge gap scalability dynamic model
570d817e404ee9a8a544aa57e3a7ca0e9473f27d,Transformer Models and Data Augmentation for Multi-Label Advanced Persistent Threat Entity Recognition,2025,I. Nyoman; Buda Hartawan; Tohari Ahmad; R. Ijtihadie,2025 15th International Conference on Information & Communication Technology and System (ICTS),https://www.semanticscholar.org/paper/570d817e404ee9a8a544aa57e3a7ca0e9473f27d,"Limited labeled data are a major challenge in developing Named Entity Recognition (NER) models in cyber security, particularly Advanced Persistent Threat (APT). This study examines the effectiveness of data augmentation techniques through synonym replacement to increase sentence variety without changing semantic context. This process is applied to the Mitre ATTACK-based NER corpus, and then tested using six Transformer-based models: BERT, DistilBERT, RoBERTa, XLNet, ELECTRA, and DeBERTa V3. Performance evaluation is carried out using precision, recall, accuracy, and macro-average F1 score metrics. The results show that data augmentation improves the model’s ability to recognize more diverse sentence patterns. BERT recorded the highest overall performance (97.24%), while DistilBERT provided competitive results (97.19%), even superior in macro-average F1 score, indicating a more even ability to detect entities 90.22%, including minor entities. These findings confirm that synonym replacement effectively overcomes dataset limitations, while DistilBERT offers an optimal balance between performance and efficiency.",limit label major develop name entity recognition ner model particularly advance persistent apt examine effectiveness augmentation technique synonym replacement increase sentence variety without change semantic context process apply mitre attack-based ner corpus test six transformer-based model bert distilbert roberta xlnet electra deberta carry precision recall macro-average score metric result augmentation improve ability recognize diverse sentence pattern bert record highest overall distilbert provide competitive result even superior macro-average score indicate even ability entity minor entity finding confirm synonym replacement effectively overcome dataset limitation distilbert offer optimal balance efficiency
e47af1383f92a5c30eb228d07d1ad8862d53929d,A Survey of Emerging DDoS Threats in New Power Systems,2026,Fan Luo; Siqi Fan; Guolin Shao,Italian National Conference on Sensors,https://www.semanticscholar.org/paper/e47af1383f92a5c30eb228d07d1ad8862d53929d,"Distributed Denial-of-Service (DDoS) attacks remain the most pervasive and operationally disruptive cyber threat and are routinely weaponized in interstate conflict (e.g., Russia–Ukraine and Stuxnet). Although attack-chain models are standard for Advanced Persistent Threat (APT) analysis, they have seldom been applied to DDoS, which is often framed as a single-step volumetric assault. However, ubiquitous intelligence and ambient connectivity increasingly enable DDoS campaigns to unfold as multi-stage operations rather than isolated floods. In parallel, large language models (LLMs) create new opportunities to strengthen traditional DDoS defenses through richer contextual understanding. Reviewing incidents from 2019 to 2024, we propose a three-phase DDoS attack chain—preparation, development, and execution—that captures contemporary tactics and their dependencies on novel hardware, network architectures, and application protocols. We classify these patterns, contrast them with conventional DDoS, survey current defenses (anycast and scrubbing, BGP Flowspec, programmable data planes, adaptive ML detection, API hardening), and outline research directions in cross-layer telemetry, adversarially robust learning, automated mitigation orchestration, and cooperative takedown.",distribute denial-of-service ddos attack remain pervasive operationally disruptive routinely weaponize interstate conflict russia ukraine stuxnet attack-chain model standard advance persistent apt seldom apply ddos often frame single-step volumetric assault ubiquitous intelligence ambient connectivity increasingly ddos campaign unfold multi-stage operation rather isolate flood parallel language model llm create opportunity strengthen traditional ddos defense richer contextual understand review incident three-phase ddos chain preparation development execution capture contemporary tactic dependency hardware architecture application protocol classify pattern contrast conventional ddos survey current defense anycast scrub bgp flowspec programmable plan adaptive api harden outline direction cross-layer telemetry adversarially robust learn automate mitigation orchestration cooperative takedown
3c66e28252201e178255c6f1141513d67ce4fcc8,AI-Driven Approaches to Improve Cybersecurity in Financial Transactions,2026,Sneha B. Sahane,International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/3c66e28252201e178255c6f1141513d67ce4fcc8,"The rapid digitalization of financial services has significantly increased exposure to cyber threats targeting financial
transactions. Traditional rule-based cybersecurity mechanisms are insufficient against evolving attack strategies such as fraud,
identity theft, adversarial manipulation, and advanced persistent threats. Artificial Intelligence (AI) and Machine Learning
(ML) provide adaptive, scalable, and real-time solutions for detecting and mitigating financial cyber risks. This paper presents a
comprehensive study of AI-driven approaches for improving cybersecurity in financial transactions. It analyzes supervised,
unsupervised, deep learning, graph-based, and reinforcement learning techniques, along with their applications in fraud
detection, anti-money laundering (AML), identity verification, and threat intelligence. Implementation frameworks, challenges,
ethical implications, and future research directions are also discussed. The results indicate that AI significantly enhances
detection accuracy and response efficiency while introducing challenges related to explain ability, privacy, fairness, and
adversarial robustness.",rapid digitalization financial service significantly increase exposure threat target financial transaction traditional rule-based cybersecurity mechanism insufficient evolve strategy fraud identity theft adversarial manipulation advance persistent threat artificial intelligence machine learn adaptive scalable real-time solution detect mitigate financial risk present comprehensive ai-driven approach improve cybersecurity financial transaction analyze supervise unsupervised deep learn graph-based reinforcement learn technique along application fraud anti-money launder aml identity verification intelligence implementation framework challenge ethical implication future direction discuss result indicate significantly enhance response efficiency introduce challenge relate explain ability privacy fairness adversarial robustness
63d396061e18f9115cdffab5278b62eed38476a9,AI-Driven Cyber Defense: Enhancing Data Security and Securing Human and Non-Human Identities Against Modern Cyber Attacks,2026,Prabhudas Borkar,International journal on advanced electrical and computer engineering,https://www.semanticscholar.org/paper/63d396061e18f9115cdffab5278b62eed38476a9,"The rise of sophisticated cyber threats has driven the need for defense mechanisms to evolve beyond traditional rule-based systems. This study presents a comprehensive analysis of artificial intelligence-driven cyber defense systems, focusing on their application to enhance data security and protect human and non-human identities. We examine the integration of machine learning algorithms, deep learning architectures, and behavioral analytics to create adaptive defense mechanisms that can detect and mitigate advanced, persistent threats, zero-day exploits, and identity-based attacks. This research explores various AI techniques, including supervised and unsupervised learning, neural networks, and anomaly detection systems, demonstrating their effectiveness in real-time threat identification and response. Furthermore, we address the unique challenges of securing nonhuman identities, such as IoT devices, service accounts, and API keys, which have become critical attack vectors in modern cyber infrastructure. Our analysis reveals that AI-driven systems can reduce detection time by 73% and false-positive rates by 68% compared to traditional methods. The paper concludes with recommendations for implementing robust AI-based cyber defense frameworks and discusses future directions for adaptive security systems.",rise sophisticate threat drive need mechanism evolve beyond traditional rule-based system present comprehensive artificial intelligence-driven system focus application enhance human non-human identity examine integration machine learn algorithm deep learn architecture behavioral analytics create adaptive mechanism mitigate advance persistent threat zero-day exploit identity-based attack explore technique supervise unsupervised learn neural network anomaly system demonstrate effectiveness real-time identification response unique challenge secure nonhuman identity iot device service account api key vector modern infrastructure reveal ai-driven system reduce false-positive rat compare traditional method conclude recommendation implement robust ai-based framework discuss future direction adaptive system
30b59cd3bceac63b23ab95503802b49ff2c887ae,Adaptive AI-Driven Threat Intelligence Framework for Proactive Cyber Defense in Dynamic Network Environments,2026,Mohit Garg; Phani Rohitha Kaza; Akash Kilaru; Syed Sadique Basha; Chaitanya Gunupudi; Kalyana Krishna Kondapalli,2026 International Conference on AI-Driven Smart Systems and Ubiquitous Computing (ICAUC),https://www.semanticscholar.org/paper/30b59cd3bceac63b23ab95503802b49ff2c887ae,"The rapid evolution of dynamic network infrastructures has intensified exposure to sophisticated cyber threats, including zero-day attacks and advanced persistent threats, which traditional signature-based security mechanisms fail to address effectively. This paper proposes an Adaptive AI-Driven Threat Intelligence Framework (AID-TIF) that integrates machine learning, deep learning, reinforcement learning, and real-time threat intelligence to enable proactive cyber defense. The framework continuously monitors network traffic and system behavior, detects both known and unknown threats in real time, and dynamically adapts defense strategies based on evolving attack patterns. AID-TIF was implemented and evaluated in realistic network environments against multiple attack scenarios, including DDoS attacks, malware propagation, and insider threats. Experimental results demonstrate a detection accuracy of 95% for known attacks and 85% for previously unseen threats, with a low false positive rate of 3%. Additionally, the framework achieves rapid threat detection within 1.5 seconds and automated mitigation within 5 seconds, significantly reducing potential damage and downtime. The key contributions of this work include a hybrid AI-based adaptive architecture, seamless integration of external threat intelligence, and automated real-time mitigation. Overall, AID-TIF offers a scalable, resilient, and forward-looking cybersecurity solution for modern network environments.",rapid evolution dynamic infrastructure intensify exposure sophisticate threat zero-day attack advance persistent threat traditional signature-based mechanism fail effectively propose adaptive ai-driven intelligence aid-tif integrate machine learn deep learn reinforcement learn real-time intelligence proactive continuously monitor traffic behavior detect know unknown threat dynamically adapt strategy evolve pattern aid-tif implement evaluate realistic environment scenario ddos attack malware propagation insider threat result know attack previously unseen threat false positive additionally achieve rapid within second automate mitigation within second significantly reduce potential damage downtime key contribution hybrid ai-based adaptive architecture seamless integration external intelligence automate real-time mitigation overall aid-tif offer scalable resilient forward-looking cybersecurity modern environment
77a08b505822128dabbcf3b77a1acd472ab7a026,Adaptive Target Device Model Identification Attack in 5G Mobile Network,2026,Shaocong Feng; Baojiang Cui; Junsong Fu; Meiyi Jiang; Shengjia Chang,IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/77a08b505822128dabbcf3b77a1acd472ab7a026,"Enhanced system capacity is one of 5G goals. This will lead to massive heterogeneous devices in mobile networks. Mobile devices that lack basic security capability have chipset, operating system or software vulnerability. Attackers can perform Advanced Persistent Threat (APT) Attack for specific device models. In this paper, we propose an Adaptive Target Device Model Identification Attack (ATDMIA) that provides the prior knowledge for exploiting baseband vulnerability to perform targeted attacks. We discovered Globally Unique Temporary Identity (GUTI) Reuse in Evolved Packet Switching Fallback (EPSFB) and Leakage of User Equipment (UE) Capability vulnerability. Utilizing silent calls, an attacker can capture and correlate the signaling traces of the target subscriber from air interface within a specific geographic area. In addition, we design an adaptive identification algorithm which utilizes both invisible and explicit features of UE capability information to efficiently identify device models. We conducted an empirical study using 105 commercial devices, including network configuration, attack efficiency, time overhead and open-world evaluation experiments. The experimental results showed that ATDMIA can accurately correlate the EPSFB signaling traces of target victim and effectively identify the device model or manufacturer.",enhance capacity one goal lead massive heterogeneous device mobile network mobile device lack basic capability chipset operate software vulnerability attacker perform advance persistent apt specific device model adaptive target device identification atdmia provide prior knowledge exploit baseband vulnerability perform target attack discover globally unique temporary identity guti reuse evolve packet switch fallback epsfb leakage equipment capability vulnerability utilize silent call attacker capture correlate signal trace target subscriber air interface within specific geographic area addition design adaptive identification utilize invisible explicit feature capability efficiently identify device model conduct empirical commercial device configuration efficiency overhead open-world experiment result show atdmia accurately correlate epsfb signal trace target victim effectively identify device manufacturer
7fb6664fc6bd5964455819c2d6e4a389a797763b,Along Came a Spider: Enabling Effective Cross-Domain Threat Detection via Collaborative Graph Learning,2026,Hao Tang; Cheng Wang; Kunfeng Chen; Changjun Jiang,IEEE Transactions on Mobile Computing,https://www.semanticscholar.org/paper/7fb6664fc6bd5964455819c2d6e4a389a797763b,"Advanced persistent threat groups are launching extensive attacks on national critical institutions and key infrastructures. Learning contextual information among entities using graph neural network models based on provenance graphs has demonstrated excellent performance in threat detection. However, due to constraints of transmission costs and privacy concerns, existing threat detection methods typically rely solely on audit logs within their own domains, which contain only part of the attacker’s behavior. Attackers have also recognized this, so they brazenly carry out attack attempts and expand their impact. The information asymmetry across multiple domains indeed significantly impacts the efficiency and timeliness of APT detection. This paper introduces a novel cross-domain threat detection (CDTD) scheme based on collaborative graph learning for effective and early APT detection. The core idea of CDTD is to foster mutual benefits by utilizing potential cross-domain general knowledge from heterogeneous data and collaborating on precious threat intelligence, which could mitigate information asymmetry. Experimental results demonstrate that the proposed method achieves state-of-the-art detection capabilities and reduces the workload of security analysts. Additionally, the distributed detection scheme significantly decreases system overheads in terms of network bandwidth, memory usage, and execution time, which shows promising potential for broad applications of the proposed scheme.",advance persistent group launch extensive attack national institution key infrastructure learn contextual among entity graph neural model provenance graph demonstrate excellent due constraint transmission cost privacy concern method typically rely solely audit log within domain contain part attacker behavior attacker recognize brazenly carry attempt expand impact asymmetry across domain indeed significantly impact efficiency timeliness apt introduce cross-domain cdtd collaborative graph learn early apt core idea cdtd foster mutual benefit utilize potential cross-domain general knowledge heterogeneous collaborate precious intelligence could mitigate asymmetry result achieve state-of-the-art capability reduce workload analyst additionally distribute significantly decrease overhead term bandwidth memory usage execution show promise potential broad application
5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb,Deep Recurrent Hidden Markov Learning Framework for Multi-Stage Advanced Persistent Threat Prediction,2026,Saleem Ishaq Tijjani; Bogdan Ghita; Nathan Clarke; Matthew Craven,arXiv.org,https://www.semanticscholar.org/paper/5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb,"Advanced Persistent Threats (APTs) represent hidden, multi\-stage cyberattacks whose long term persistence and adaptive behavior challenge conventional intrusion detection systems (IDS). Although recent advances in machine learning and probabilistic modeling have improved APT detection performance, most existing approaches remain reactive and alert\-centric, providing limited capability for stage-aware prediction and principled inference under uncertainty, particularly when observations are sparse or incomplete. This paper proposes E\-HiDNet, a unified hybrid deep probabilistic learning framework that integrates convolutional and recurrent neural networks with a Hidden Markov Model (HMM) to allow accurate prediction of the progression of the APT campaign. The deep learning component extracts hierarchical spatio\-temporal representations from correlated alert sequences, while the HMM models latent attack stages and their stochastic transitions, allowing principled inference under uncertainty and partial observability. A modified Viterbi algorithm is introduced to handle incomplete observations, ensuring robust decoding under uncertainty. The framework is evaluated using a synthetically generated yet structurally realistic APT dataset (S\-DAPT\-2026). Simulation results show that E\-HiDNet achieves up to 98.8\-100\% accuracy in stage prediction and significantly outperforms standalone HMMs when four or more observations are available, even under reduced training data scenarios. These findings highlight that combining deep semantic feature learning with probabilistic state\-space modeling enhances predictive APT stage performance and situational awareness for proactive APT defense.",advance persistent threat apts represent hide multi stage cyberattacks whose long term persistence adaptive behavior conventional intrusion system id advance machine learn probabilistic model improve apt approach remain reactive alert centric provide limit capability stage-aware prediction principled inference uncertainty particularly observation sparse incomplete propose hidnet unify hybrid deep probabilistic learn integrate convolutional recurrent neural network hide markov hmm accurate prediction progression apt campaign deep learn component extract hierarchical spatio temporal representation correlate alert sequence hmm model latent stag stochastic transition allow principled inference uncertainty partial observability modify viterbi introduce handle incomplete observation ensure robust decode uncertainty evaluate synthetically generate yet structurally realistic apt dataset dapt simulation result hidnet achieve stage prediction significantly outperform standalone hmms four observation available even reduce train scenario finding highlight combine deep semantic feature learn probabilistic space model enhance predictive apt stage situational awareness proactive apt
fd8014e80d43959317753b578b36541cb2acbdb4,Dependability Analysis of Cloud‐Based VoIP Under an Advanced Persistent Threat Attack: A Semi‐Markov Approach,2026,Nikesh Choudhary; Vandana Khaitan,Transactions on Emerging Telecommunications Technologies,https://www.semanticscholar.org/paper/fd8014e80d43959317753b578b36541cb2acbdb4,"Voice over Internet Protocol (VoIP) has emerged as a game‐changing communication technology given that it allows for low‐cost long‐distance conversations with plenty of additional benefits. In this era of cloud computing, VoIP can offer even cheaper calls and scalable services with the help of virtualized telephone infrastructure. The integration of virtualized telephone infrastructure with VoIP is known as “cloud‐based VoIP.” In this paper, we investigate a cloud‐based VoIP under the advanced persistent threat (APT) attack. An APT attack is a sophisticated type of cyberattack that tries to steal personal information by staying in the infected system for an extended period of time, thereby impacting the system dependability. “Dependability is a measure of a system's availability, reliability, maintainability, and in some cases, other characteristics such as durability, safety and security”. Hence, we develop a robust mechanism for mitigating APT attack in a cloud‐based VoIP phone system and investigate its dependability to minimize the aftermaths of the attack. We employ a semi‐Markov process (SMP) model to study the dependability as it gives consideration to the non‐Markovian nature of the holding times of various system states. The SMP model is then used to analyze both the time‐dependent behavior and the long‐term (stationary) performance characteristic of the cloud‐based VoIP system, specifically in terms of availability, reliability, and confidentiality. Numerical results are displayed graphically, and the proposed dependability model is supported by stochastic simulation. It has been established from the numerical results that the cloud‐based VoIP is the most sensitive and critical when it is exploited by cyberattacks, and the lifetime of the system can be extended if the weaknesses of the system are discovered before it is exploited by the attackers.",voice internet protocol voip emerge game change communication technology give allow cost long distance conversation plenty additional benefit era cloud compute voip offer even cheaper call scalable service virtualized telephone infrastructure integration virtualized telephone infrastructure voip know cloud voip investigate cloud voip advance persistent apt apt sophisticate cyberattack try steal personal stay infect extend period thereby impact dependability dependability measure availability reliability maintainability case characteristic durability safety develop robust mitigate apt cloud voip phone investigate dependability minimize aftermath employ semi markov process smp dependability give consideration non markovian nature hold time state smp dependent behavior long term stationary characteristic cloud voip specifically term availability reliability confidentiality numerical result display graphically dependability support stochastic simulation establish numerical result cloud voip sensitive exploit cyberattacks lifetime extend weakness discover exploit attacker
5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb,Dynamic Adaptive Aggregation and Feature Pyramid Network Enhanced GraphSAGE for Advanced Persistent Threat Detection in Next-Generation Communication Networks,2026,Liang Kou; Xiaochen Pan; Guozhong Dong; Meiyu Wang; Chunyu Miao; Jilin Zhang; Pingxia Duan,IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb,"Advanced Persistent Threats (APTs) pose severe challenges to Next-Generation Communication Networks (NGCNs) due to their stealthiness and NGCNs’ dynamic topology, while conventional GNN-based intrusion detection systems suffer from static aggregation and poor adaptability to unseen nodes. To address these issues, this paper proposes DAA-FPN-SAGE, a lightweight graph-based detection framework integrating Dynamic Adaptive Aggregation (DAA) and Multi-Scale Feature Pyramid Network (MSFPM). Leveraging GraphSAGE’s inductive learning capability, the framework effectively models unseen nodes or subgraphs and adapts to NGCN’s dynamic changes (e.g., elastic network slicing, online AI model updates)—a key advantage for handling NGCN’s real-time topological variations. The DAA module employs multi-hop attention to dynamically assign weights to neighbors at different hop distances, enhancing capture of hierarchical dependencies in multi-stage APT attack chains. The MSFPM module fuses local-global structural information via a gated feature selection mechanism, resolving dimensional inconsistency and enriching attack behavior representation. Extensive experiments on StreamSpot, Unicorn, and DARPA TC#3 datasets demonstrate that this method delivers superior performance and meets detection requirements of large-scale NGCNs.",advance persistent threat apts pose severe challenge next-generation communication network ngcns due stealthiness ngcns dynamic topology conventional gnn-based intrusion system suffer static aggregation poor adaptability unseen nod issue propose daa-fpn-sage lightweight graph-based integrate dynamic adaptive aggregation daa multi-scale feature pyramid msfpm leverage graphsage inductive learn capability effectively model unseen nod subgraphs adapt ngcn dynamic change elastic slice online update key advantage handle ngcn real-time topological variation daa module employ multi-hop attention dynamically assign weight neighbor hop distance enhance capture hierarchical dependency multi-stage apt chain msfpm module fuse local-global structural via gate feature selection resolve dimensional inconsistency enrich behavior representation extensive experiment streamspot unicorn darpa datasets deliver superior meet requirement large-scale ngcns
b6c4c832561b1d22510747e2085a712cef7e7fd2,"Escalating Cyber Threats: Analyzing Trends, Risks, and Countermeasures in Critical Sectors",2026,Muhammad Imran Ghafoor; Muhammad Sohaib Roomi; Mehmood Baryalai; Zubair Zaland; Iqra Tabassum; Ali Sohail,The Asian Bulletin of Big Data Management,https://www.semanticscholar.org/paper/b6c4c832561b1d22510747e2085a712cef7e7fd2,"During the period between 2021 and 2026, the situation regarding cyber-attacks against the government bodies, banking platforms, telecom networks, and identity related systems steadily escalated in Pakistan. This paper examines 239 reported cases during the same time and establishes an increment in the frequency of attacks by 294.4 percent between 2021 and 2025. Data breaches that comprise 32.6 percent of all incidents and accumulated privacy exposure of about 744.6 million compromised records shows that the evidence gathered is comprehensive. To go beyond description, the research uses a Privacy Risk Score (PRS) tool in six types of attacks, namely, data breaches, ransomware, phishing and social engineering, distributed denial-of-service attack, website defacement, and advanced persistent threat. The review of the literature provides the basis of the analysis upon Pakistani legal, governance, and technical setting, whereas the experimental section examines the framework of a layered countermeasure structure guided by anonymization, adaptive privacy protection, AI-facilitated detection, and embedding of IoT security. The simulated PRS comparison indicates that privacy risk has been decreased by 84.2 percent when the suggested controls bring down the aggregate Privacy Exposure Index by 92.88 to 14.64. This paper thus provides a policy-relevant and data-supported framework of comprehension on cyber-attacks in Pakistan and its connection of sectoral exposure to the actual countermeasures.",period situation regard cyber-attacks government body bank platform telecom network identity relate system steadily escalate pakistan examine report case establish increment frequency attack breach comprise incident accumulate privacy exposure million compromise record show evidence gather comprehensive beyond description use privacy risk score pr six type attack namely breach ransomware phishing social engineer distribute denial-of-service website defacement advance persistent review literature provide basis upon pakistani legal governance technical set section examine layer countermeasure structure guide anonymization adaptive privacy ai-facilitated embed iot simulate pr comparison indicate privacy risk decrease suggest control bring aggregate privacy exposure index provide policy-relevant data-supported comprehension cyber-attacks pakistan connection sectoral exposure actual countermeasure
67dce7063f009fe877c0f822d656035a156edbcc,Exploring and Evaluating the Application of Quantum Computing Techniques in Enhancing the Performance of Intrusion Detection Systems (IDS),2026,D. Fiase; Kwadwo Opoku Attah; N. Nelson; P. Agyeman,International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/67dce7063f009fe877c0f822d656035a156edbcc,"As cyber-physical systems and digital infrastructures grow in scale and complexity, conventional threat-detection
techniques face increasing challenges in processing high-dimensional data, modeling nonlinear relationships, and responding to
rapidly evolving attack surfaces. This work explores the potential of quantum computing techniques to enhance threat detection
through quantum machine learning, quantum optimization, and quantum-inspired analytics focuses on IDS. We examine how
quantum systems can encode complex feature spaces, accelerate search and classification tasks, and improve the detection of
subtle anomalies and advanced persistent threats. Key use cases include intrusion detection, malware classification, behavioral
analytics, and risk modeling. The study evaluates hybrid quantum classical architectures and discusses current hardware
constraints, algorithmic maturity, and implementation considerations. While large-scale, fault-tolerant quantum systems remain
under development, our findings indicate that near-term quantum approaches particularly variational models and amplitudeencoding schemes show promise for improving detection accuracy and computational efficiency in specific problem classes. This
research highlights both the opportunities and the practical limitations of integrating quantum computing into cybersecurity
workflows and outlines future directions for realizing robust, scalable quantum-enabled threat-detection systems",cyber-physical system digital infrastructure grow scale complexity conventional threat-detection technique face increase challenge process high-dimensional model nonlinear relationship respond rapidly evolve surface explore potential quantum compute technique enhance quantum machine learn quantum optimization quantum-inspired analytics focus id examine quantum system encode complex feature space accelerate search classification task subtle anomaly advance persistent threat key case intrusion malware classification behavioral analytics risk model evaluate hybrid quantum classical architecture discuss current hardware constraint algorithmic maturity implementation consideration large-scale fault-tolerant quantum system remain development finding indicate near-term quantum approach particularly variational model amplitudeencoding scheme promise improve computational efficiency specific class highlight opportunity practical limitation integrate quantum compute cybersecurity workflow outline future direction realize robust scalable quantum-enabled threat-detection system
73321244a474eb54cc2ff471ab4d19265108d58e,Framework for Cybersecurity of Edge Computing-Based Mission-Critical Strategies: Employing Trusted Execution Environments and Policy-Driven Access,2026,Shiva Shankar Mummidi; S. Srinivasan,"2026 International Conference on Communication, Computing and Emerging Technologies (IC3ET)",https://www.semanticscholar.org/paper/73321244a474eb54cc2ff471ab4d19265108d58e,"Edge computing has been established as a game-changer in mission-critical systems by offering lowlatency processing and real-time decision making at the edge of the network. Yet, its distributed nature elaborates the attack surface and intent sensitive operations to new security threats. This paper presents an end-to-end approach to improve the cybersecurity of edge computing infrastructures (especially used for mission-critical applications) based of Trusted Execution Environments (TEEs) and policy-driven access control. The framework is developed to provide data confidentiality, integrity and system robust under active and passive cyber-attacks, such as insider attack and advanced persistent threat. The proposed architecture uses TEE implemented in energyefficient hardware to protect sensitive computations from an untrusted system stack [1], which guarantees to secure the critical operations in case of the edge device attacked. Policy implemented in a component-based and dynamic manner is combined with TEEs to regulate the access to users and devices according to contextual and behavioral properties. This bi-level security model helps identify strong access pattern rules, which change in response to observed usage, in order to improve data exposure problems as well as policy violations and ensure system efficiency. We have conducted experimental validation over a simulated edge network on emergency response and industrial control applications. The results show significant enhancements to secure processing and successful attack rate reductions as well as near zero overhead in terms of latency and cost. Combining TEEs and policy engines delivered better results in terms of protection against unauthorized code and data as well as the privilege escalation, duty to ensure near-realtime responsiveness that is widely considered a must for mission-critical processes. This work defines a scalable and dependable cyber security approach dedicated to edge induction in high risk domains that includes defense, health care, and smart infrastructure. By building the bridge between hardware-based secure enclave and smart access control, the framework not only enhances edge's security defense, but also lays a ground work for trust and governance in next generation distributed computing systems.",edge compute establish game-changer mission-critical system offer lowlatency process real-time decision make edge yet distribute nature elaborate surface intent sensitive operation threat present end-to-end cybersecurity edge compute infrastructure especially mission-critical application trust execution environment tee policy-driven access control develop confidentiality integrity robust active passive cyber-attacks insider advance persistent architecture use tee implement energyefficient hardware sensitive computation untrusted stack guarantee secure operation edge device attack policy implement component-based dynamic manner combine tee regulate access user device accord contextual behavioral property bi-level help identify strong access pattern rule change response observe usage order exposure problem well policy violation ensure efficiency conduct validation simulate edge emergency response industrial control application result enhancement secure process successful reduction well near zero overhead term latency cost combine tee policy engine deliver better result term unauthorized code well privilege escalation duty ensure near-realtime responsiveness widely consider must mission-critical process define scalable dependable dedicate edge induction risk domain include health care smart infrastructure build bridge hardware-based secure enclave smart access control enhance edge lay grind trust governance next generation distribute compute system
